Category,DayOfWeek,Date,Time,X,Y
SEXUAL BATTERY,Tuesday,1/29/2013,11:00,37.69476936,-122.0851949
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Tuesday,1/29/2013,15:45,37.68784861,-122.0627036
BURGLARY,Tuesday,1/29/2013,15:45,37.69758819,-122.0739929
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Tuesday,1/29/2013,18:30,37.69390787,-122.0874779
VANDALISM:DAMAGE PROPERTY,Tuesday,1/29/2013,19:00,37.69317153,-122.0771185
PLANT/CULTIVATE/ETC MARIJUANA/HASHISH,Tuesday,1/29/2013,17:06,37.70834988,-122.0346164
POSSESS MARIJUANA FOR SALE,Tuesday,1/29/2013,17:00,37.70834988,-122.0346164
DISORDERLY CONDUCT:ALCOHOL,Tuesday,1/29/2013,20:00,37.69814095,-122.0872598
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Tuesday,1/29/2013,17:27,37.69317153,-122.0771185
PROPERTY UNDER OBSERVATION,Tuesday,1/29/2013,17:27,37.68784861,-122.0627036
COUNTY VEHICLE ACCIDENT/DAMAGE REPORT,Tuesday,1/29/2013,17:27,37.68784861,-122.0627036
SUSPICIOUS CIRCUMSTANCES,Tuesday,1/29/2013,16:30,37.71418596,-122.0186744
TOW VEH OVERDUE REG,Tuesday,1/29/2013,17:45,37.6880779,-122.0626379
TOW VEH OVERDUE REG,Tuesday,1/29/2013,15:30,37.6880779,-122.0626379
CIVIL PROTECTIVE CUSTODY OF DANGEROUS/GRAVELY DISABLED,Tuesday,1/29/2013,15:30,37.71222686,-122.0934019
EXHIBIT FIREARM,Tuesday,1/29/2013,17:20,37.67717063,-122.049028
BATTERY ON PERSON,Tuesday,1/29/2013,17:40,37.66976187,-122.1111661
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Tuesday,1/29/2013,17:40,37.68267829,-122.1153646
BURGLARY,Tuesday,1/29/2013,16:50,37.68115679,-122.1014749
THEFT BY FORGED/INVALID ACCESS CARD,Tuesday,1/29/2013,15:00,37.67981154,-122.0994248
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Tuesday,1/29/2013,18:23,37.67241842,-122.1148805
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Tuesday,1/29/2013,18:15,37.67208175,-122.1048312
"REGISTRATION REQUIRED; HIGHWAY,PUBLIC PARKING,ETC",Tuesday,1/29/2013,16:30,37.6783552,-122.0915746
"DISPLAY,PRESENT REGISTRATION,LIC NOT ISSUED TO VEH",Tuesday,1/29/2013,17:16,37.6783552,-122.0915746
TOW VEH OVERDUE REG,Tuesday,1/29/2013,17:16,37.66655037,-122.1000061
TOW VEH AFTER NOTICE TO APPEAR,Tuesday,1/29/2013,17:16,37.66655037,-122.1000061
DRIVER UNLICENSED,Tuesday,1/29/2013,17:16,37.66655037,-122.1000061
TOW VEH OVERDUE REG,Tuesday,1/29/2013,17:16,37.68709184,-122.0494188
72 HOUR MENTAL HEALTH,Tuesday,1/29/2013,17:16,37.66794412,-122.1144297
TOW VEH OVERDUE REG,Tuesday,1/29/2013,17:39,37.68820624,-122.0501616
BITING OR ATTACKING (HUMANS),Tuesday,1/29/2013,9:30,37.67737297,-122.1008632
72 HOUR MENTAL HEALTH,Tuesday,1/29/2013,18:35,37.6713148,-122.1039984
72 HOUR MENTAL HEALTH,Tuesday,1/29/2013,18:19,37.67811899,-122.1046962
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Tuesday,1/29/2013,18:19,37.67735455,-122.1069201
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Tuesday,1/29/2013,15:45,37.67883031,-122.0979053
BATTERY ON PERSON,Tuesday,1/29/2013,0:01,37.69445794,-122.1107368
BURGLARY - VEHICLE,Tuesday,1/29/2013,18:20,37.69760786,-122.111794
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Tuesday,1/29/2013,18:52,37.69998848,-122.117408
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Tuesday,1/29/2013,18:52,37.69760786,-122.111794
POSSESS MARIJUANA 28.5 GRAMS OR LESS,Tuesday,1/29/2013,19:14,37.69207289,-122.10977
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Tuesday,1/29/2013,16:50,37.69445794,-122.1107368
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Tuesday,1/29/2013,16:44,37.69185087,-122.0974322
"RECOVERED LOST,STOLEN PLATE",Tuesday,1/29/2013,17:30,37.69323273,-122.1103301
INCIDENT REPORT,Tuesday,1/29/2013,19:09,37.7098909,-122.1229672
72 HOUR MENTAL HEALTH,Tuesday,1/29/2013,18:17,37.70320979,-122.1190838
INCIDENT REPORT,Tuesday,1/29/2013,17:30,37.7098909,-122.1229672
ARREST WARRANT - MISD,Tuesday,1/29/2013,19:15,37.69445794,-122.1107368
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Tuesday,1/29/2013,19:45,37.69673736,-122.1111563
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Tuesday,1/29/2013,18:00,37.68025774,-122.1272922
BURGLARY,Tuesday,1/29/2013,19:50,37.67722607,-122.1157445
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Tuesday,1/29/2013,19:37,37.68740721,-122.1275046
VIOLATION OF PROBATION FELONY,Tuesday,1/29/2013,20:00,37.67546687,-122.1242507
"LOST,STOLEN LICENSE PLATE",Tuesday,1/29/2013,20:00,37.67605831,-122.1411233
"LOST,STOLEN LICENSE PLATE",Tuesday,1/29/2013,18:45,37.6760528,-122.1411402
TOW VEH OVERDUE REG,Tuesday,1/29/2013,18:45,37.68568624,-122.1277145
"LOST,STOLEN LICENSE PLATE",Tuesday,1/29/2013,20:42,37.67609268,-122.1409833
"LOST,STOLEN LICENSE PLATE",Tuesday,1/29/2013,19:40,37.67609268,-122.1409833
TOW VEH OVERDUE REG,Tuesday,1/29/2013,19:40,37.6817966,-122.1283209
SEIZURE OF DOCUMENTS AND PLATES,Tuesday,1/29/2013,20:55,37.6817966,-122.1283209
TOW VEH OVERDUE REG,Tuesday,1/29/2013,18:05,37.67133373,-122.1419755
72 HOUR MENTAL HEALTH,Tuesday,1/29/2013,17:40,37.67249713,-122.1417945
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Wednesday,1/30/2013,21:27,37.69391688,-122.0917052
BURGLARY,Wednesday,1/30/2013,21:27,37.68529751,-122.0714163
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Wednesday,1/30/2013,21:21,37.6953966,-122.0520615
OBTAIN CREDIT/ETC:USE OTHERS ID,Wednesday,1/30/2013,16:00,37.6953966,-122.0520615
VANDALISM LESS THAN $400,Wednesday,1/30/2013,19:30,37.69997437,-122.0934021
BEYOND PARENTAL CONTROL/ETC,Wednesday,1/30/2013,22:11,37.6954368,-122.0546013
72 HOUR MENTAL HEALTH,Wednesday,1/30/2013,22:31,37.71372659,-122.0344692
TOW VEH OVERDUE REG,Wednesday,1/30/2013,22:20,37.68852568,-122.06255
72 HOUR MENTAL HEALTH,Wednesday,1/30/2013,22:20,37.69814095,-122.0872598
72 HOUR MENTAL HEALTH,Wednesday,1/30/2013,22:24,37.70869542,-122.1047417
BURGLARY,Wednesday,1/30/2013,22:35,37.6867934,-122.0975186
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Wednesday,1/30/2013,22:14,37.67981154,-122.0994248
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Wednesday,1/30/2013,22:14,37.68770726,-122.1013107
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Wednesday,1/30/2013,22:14,37.67549349,-122.1008298
POSSESS CONTROLLED SUBSTANCE,Wednesday,1/30/2013,23:12,37.68361147,-122.1161885
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Wednesday,1/30/2013,22:50,37.68361147,-122.1161885
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Wednesday,1/30/2013,9:30,37.67662583,-122.0799686
VIOLATION OF PROBATION MISDEMEANOR,Wednesday,1/30/2013,17:30,37.67662583,-122.0799686
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Wednesday,1/30/2013,9:16,37.67662583,-122.0799686
DESTROY/CONCEAL EVIDENCE,Wednesday,1/30/2013,9:16,37.67662583,-122.0799686
RECKLESS DRIVING; HIGHWAY,Wednesday,1/30/2013,18:00,37.68577032,-122.1007778
RECKLESS DRIVING; OFFSTREET PARKING FACILITY,Wednesday,1/30/2013,10:01,37.68577032,-122.1007778
72 HOUR MENTAL HEALTH,Wednesday,1/30/2013,10:01,37.68585265,-122.0547709
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Wednesday,1/30/2013,0:30,37.67747664,-122.0982324
VIOLATION PAROLE:FELONY,Wednesday,1/30/2013,12:15,37.78719343,-122.2198563
ROBBERY,Wednesday,1/30/2013,0:30,37.69037347,-122.1074684
FORCE OR ADW NOT FIREARM:GBI LIKELY,Wednesday,1/30/2013,9:38,37.69635473,-122.112646
BATTERY ON PERSON,Wednesday,1/30/2013,9:38,37.69635473,-122.112646
BURGLARY,Wednesday,1/30/2013,2:30,37.69973551,-122.1124421
BURGLARY,Wednesday,1/30/2013,20:00,37.69817401,-122.1184301
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Wednesday,1/30/2013,22:50,37.69721161,-122.114003
VANDALISM ($400 OR MORE),Wednesday,1/30/2013,22:50,37.71522167,-122.1216992
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Wednesday,1/30/2013,22:56,37.6954446,-122.1066245
VIOLATION OF PROBATION FELONY,Wednesday,1/30/2013,22:50,37.69721161,-122.114003
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Wednesday,1/30/2013,23:24,37.69721161,-122.114003
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Wednesday,1/30/2013,22:45,37.69037347,-122.1074684
INCIDENT REPORT,Wednesday,1/30/2013,22:45,37.7098909,-122.1229672
INCIDENT REPORT,Wednesday,1/30/2013,22:45,37.69274265,-122.1107009
ARREST WARRANT - FEL,Wednesday,1/30/2013,23:30,37.69550375,-122.1025293
INFORMATIONAL REPORT,Wednesday,1/30/2013,22:23,37.69767139,-122.1134437
ARREST WARRANT - FEL,Wednesday,1/30/2013,9:00,37.69721161,-122.114003
ARSON:PROPERTY,Wednesday,1/30/2013,0:45,37.67106247,-122.1259687
BURGLARY,Wednesday,1/30/2013,1:25,37.6810975,-122.1374238
BURGLARY - VEHICLE,Wednesday,1/30/2013,1:47,37.68728819,-122.1300413
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Wednesday,1/30/2013,0:30,37.67185349,-122.1248585
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Wednesday,1/30/2013,0:30,37.69335691,-122.1125556
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Wednesday,1/30/2013,1:36,37.69264499,-122.1127596
CONTRIBUTE TO THE DELINQUENCY OF A MINOR,Wednesday,1/30/2013,2:15,37.69489457,-122.1248042
CHILD HAS SUFFERED OR WILL SUFFER PHYSICAL HARM,Wednesday,1/30/2013,0:01,37.69489457,-122.1248042
72 HOUR MENTAL HEALTH,Wednesday,1/30/2013,1:48,37.68731423,-122.1287307
FOUND PROPERTY,Wednesday,1/30/2013,1:40,37.67421554,-122.1520015
SEXUAL PENETRATION WITH FORCE/ETC,Thursday,1/31/2013,1:40,37.69798098,-122.0833698
SEXUAL BATTERY,Thursday,1/31/2013,3:45,37.69798098,-122.0833698
LEWD OR LASCIVIOUS ACTS W/CHILD UNDER 14 YEARS,Thursday,1/31/2013,4:00,37.69798098,-122.0833698
BATTERY ON PERSON,Thursday,1/31/2013,4:39,37.70182981,-122.0772666
BURGLARY,Thursday,1/31/2013,3:00,37.68532376,-122.0713641
PETTY THEFT,Thursday,1/31/2013,5:53,37.71542453,-122.0621723
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Thursday,1/31/2013,5:53,37.70932232,-122.0894542
RECEIVE/ETC KNOWN STOLEN PROPERTY,Thursday,1/31/2013,18:00,37.68532376,-122.0713641
VANDALISM:DEFACE PROPERTY,Thursday,1/31/2013,14:00,37.70788864,-122.0810769
POSSESS MARIJUANA 28.5 GRAMS OR LESS,Thursday,1/31/2013,6:14,37.70009115,-122.0810326
DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL,Thursday,1/31/2013,6:14,37.69531487,-122.0731417
DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG,Thursday,1/31/2013,19:00,37.69247433,-122.0904965
INCIDENT REPORT,Thursday,1/31/2013,19:00,37.75531337,-122.0294806
72 HOUR MENTAL HEALTH,Thursday,1/31/2013,19:00,37.69814095,-122.0872598
72 HOUR MENTAL HEALTH,Thursday,1/31/2013,14:00,37.69814095,-122.0872598
72 HOUR MENTAL HEALTH,Thursday,1/31/2013,6:15,37.70085411,-122.0899726
INFORMATIONAL REPORT,Thursday,1/31/2013,7:55,37.71112631,-122.0369843
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Thursday,1/31/2013,16:00,37.70119215,-122.0303538
EOD CALL OUT,Thursday,1/31/2013,8:33,37.71686078,-121.9194332
ROBBERY,Thursday,1/31/2013,18:30,37.68118217,-122.1140255
WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,Thursday,1/31/2013,8:53,37.68052505,-122.109819
FORCE OR ADW NOT FIREARM:GBI LIKELY,Thursday,1/31/2013,16:00,37.68118217,-122.1140255
BATTERY ON PERSON,Thursday,1/31/2013,8:31,37.68118217,-122.1140255
BATTERY W/SERIOUS BODILY INJURY,Thursday,1/31/2013,8:31,37.66937065,-122.0507869
BATTERY W/SERIOUS BODILY INJURY,Thursday,1/31/2013,8:57,37.68118217,-122.1140255
BURGLARY,Thursday,1/31/2013,8:57,37.69117801,-122.1039399
BURGLARY - VEHICLE,Thursday,1/31/2013,8:57,37.67403828,-122.1229217
BURGLARY - VEHICLE,Thursday,1/31/2013,8:50,37.67840496,-122.1071597
BURGLARY - VEHICLE,Thursday,1/31/2013,12:00,37.67369017,-122.1066566
BURGLARY - VEHICLE,Thursday,1/31/2013,22:00,37.67894851,-122.1048799
POSSESS CONTROLLED SUBSTANCE FOR SALE,Thursday,1/31/2013,10:25,37.68052505,-122.109819
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Thursday,1/31/2013,10:25,37.66933367,-122.1016877
DISORDERLY CONDUCT:ALCOHOL,Thursday,1/31/2013,10:25,37.66802908,-122.0969829
POSSESS/ETC BURGLARY TOOLS,Thursday,1/31/2013,10:25,37.66933367,-122.1016877
VIOLATION PAROLE:FELONY,Thursday,1/31/2013,22:00,37.66933367,-122.1016877
BENCH WARRANT/FAILURE TO APPEAR ON FELONY CHARGE,Thursday,1/31/2013,20:00,37.66503383,-122.1200379
TOW VEH AFTER NOTICE TO APPEAR,Thursday,1/31/2013,11:05,37.67150144,-122.1041677
RECKLESS DRIVING; HIGHWAY,Thursday,1/31/2013,11:22,37.68052505,-122.109819
INFORMATIONAL REPORT,Thursday,1/31/2013,12:04,37.68525492,-122.0483477
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Thursday,1/31/2013,10:30,37.67988407,-122.0992999
EOD CALL OUT,Thursday,1/31/2013,12:15,37.74099407,-122.2025108
INCIDENT REPORT,Thursday,1/31/2013,10:58,37.63658563,-121.8807703
GRAND THEFT - FROM MOTOR VEHICLE,Thursday,1/31/2013,10:58,37.69842357,-122.118786
BURGLARY - VEHICLE,Thursday,1/31/2013,8:00,37.702854,-122.1080086
POSSESS CONTROLLED SUBSTANCE,Thursday,1/31/2013,12:41,37.70055365,-122.1080342
POSSESS NARCOTIC CONTROLLED SUBSTANCE,Thursday,1/31/2013,12:41,37.70589521,-122.119082
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Thursday,1/31/2013,12:00,37.69472843,-122.1103091
INCIDENT REPORT,Thursday,1/31/2013,12:56,37.7098909,-122.1229672
INFORMATIONAL REPORT,Thursday,1/31/2013,11:00,37.70031707,-122.1178404
72 HOUR MENTAL HEALTH,Thursday,1/31/2013,11:00,37.70858622,-122.1213014
72 HOUR MENTAL HEALTH,Thursday,1/31/2013,8:12,37.71232931,-122.1246128
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Thursday,1/31/2013,8:12,37.70055365,-122.1080342
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Thursday,1/31/2013,19:00,37.69335691,-122.1125556
BURGLARY,Thursday,1/31/2013,13:13,37.67708178,-122.1314724
GRAND THEFT - ALL OTHER,Thursday,1/31/2013,13:13,37.67513596,-122.1341012
"ANNUAL UPDATE,SVP UPDATE, TRANSIENT UPDATE, NO FEES TO REG",Thursday,1/31/2013,13:11,37.67473015,-122.1250921
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Thursday,1/31/2013,13:27,37.67473015,-122.1250921
VIOLATION OF PROBATION MISDEMEANOR,Thursday,1/31/2013,13:41,37.67473015,-122.1250921
LOST PROPERTY,Thursday,1/31/2013,13:34,37.67629777,-122.1247708
72 HOUR MENTAL HEALTH,Thursday,1/31/2013,13:07,37.67473015,-122.1250921
ARREST WARRANT - MISD,Thursday,1/31/2013,13:07,37.67655444,-122.1351422
72 HOUR MENTAL HEALTH,Thursday,1/31/2013,13:07,37.67073632,-122.1228644
FORCE OR ADW NOT FIREARM:GBI LIKELY,Friday,2/1/2013,18:00,37.71483622,-122.0944664
WILLFUL CRUELTY TO CHILD,Friday,2/1/2013,12:00,37.71483622,-122.0944664
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Friday,2/1/2013,9:30,37.71483622,-122.0944664
BURGLARY,Friday,2/1/2013,13:00,37.68087696,-122.0749726
"LOST,STOLEN LICENSE PLATE",Friday,2/1/2013,12:48,37.69754887,-122.0577256
RECKLESS DRIVING; HIGHWAY,Friday,2/1/2013,14:06,37.69859885,-122.0914062
SUSPICIOUS CIRCUMSTANCES,Friday,2/1/2013,14:06,37.69177401,-122.0899627
INFORMATIONAL REPORT,Friday,2/1/2013,14:23,37.67744893,-122.0140222
TOW VEH ILL PKD,Friday,2/1/2013,18:00,37.69326744,-122.0771576
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Friday,2/1/2013,18:00,37.69598527,-122.0906323
TASK FORCE REPORT,Friday,2/1/2013,13:00,37.57825178,-122.0280075
BURGLARY,Friday,2/1/2013,14:21,37.68115679,-122.1014749
BURGLARY,Friday,2/1/2013,13:00,37.68751377,-122.0549867
POSSESS CONTROLLED SUBSTANCE,Friday,2/1/2013,11:15,37.68285269,-122.1028002
POSSESS CONCENTRATED CANNABIS,Friday,2/1/2013,13:50,37.68329389,-122.1134312
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Friday,2/1/2013,13:50,37.68062691,-122.0860547
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Friday,2/1/2013,14:21,37.68361147,-122.1161885
POSSESS CONTROLLED SUBSTANCE,Friday,2/1/2013,14:00,37.68361147,-122.1161885
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Friday,2/1/2013,14:31,37.6761938,-122.0836364
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Friday,2/1/2013,14:25,37.66503383,-122.1200379
POSSESS CONTROLLED SUBSTANCE,Friday,2/1/2013,17:00,37.66503383,-122.1200379
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Friday,2/1/2013,14:30,37.67133751,-122.1166101
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Friday,2/1/2013,15:00,37.6761938,-122.0836364
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Friday,2/1/2013,15:00,37.68361147,-122.1161885
CARRY CONCEALED DIRK OR DAGGER,Friday,2/1/2013,14:15,37.68361147,-122.1161885
POSSESS IN VEHICLE/CARRY/TRANSFER SWITCHBLADE KNIFE,Friday,2/1/2013,15:00,37.68361147,-122.1161885
POSSESS SILENCER,Friday,2/1/2013,15:29,37.68361147,-122.1161885
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Friday,2/1/2013,21:00,37.67015766,-122.0996816
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Friday,2/1/2013,21:00,37.67818675,-122.1113673
DUI ALCOHOL/DRUGS,Friday,2/1/2013,15:25,37.68329389,-122.1134312
DISORDERLY CONDUCT:ALCOHOL,Friday,2/1/2013,15:25,37.68285269,-122.1028002
MINOR POSSESS ALCOHOL,Friday,2/1/2013,15:25,37.66870029,-122.1200958
VIOLATION PAROLE:FELONY,Friday,2/1/2013,22:00,37.68585265,-122.0547709
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Friday,2/1/2013,0:35,37.66954256,-122.0965837
VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE,Friday,2/1/2013,15:31,37.66954256,-122.0965837
VIOLATION OF PROBATION MISDEMEANOR,Friday,2/1/2013,15:31,37.66954256,-122.0965837
VIOLATION OF PROBATION FELONY,Friday,2/1/2013,15:31,37.68361147,-122.1161885
POSSESS/ETC BURGLARY TOOLS,Friday,2/1/2013,8:30,37.66655037,-122.1000061
CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC,Friday,2/1/2013,0:30,37.68329389,-122.1134312
ARREST WARRANT - FEL,Friday,2/1/2013,0:30,37.68361147,-122.1161885
LOCATED PERSON -ADULT OR JUVENILE,Friday,2/1/2013,0:30,37.68361147,-122.1161885
72 HOUR MENTAL HEALTH,Friday,2/1/2013,0:30,37.68361147,-122.1161885
ARREST WARRANT - MISD,Friday,2/1/2013,0:30,37.66954256,-122.0965837
MISSING PERSON,Friday,2/1/2013,0:30,37.66770326,-122.1193534
DISORDERLY CONDUCT:ALCOHOL,Friday,2/1/2013,0:30,37.69620324,-121.805498
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Friday,2/1/2013,15:50,37.5964668,-121.656975
OUTSIDE AGENCY ASSIST,Friday,2/1/2013,19:00,37.62119334,-121.753894
CONTACT OF MINOR WITH INTENT TO COMMIT SEXUAL OFFENSE,Friday,2/1/2013,12:00,37.71107649,-122.1221623
BATTERY ON PERSON,Friday,2/1/2013,9:00,37.71564356,-122.1167497
BURGLARY - VEHICLE,Friday,2/1/2013,16:17,37.7089715,-122.1240441
VANDALISM:DAMAGE PROPERTY,Friday,2/1/2013,13:45,37.7089715,-122.1240441
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Friday,2/1/2013,16:25,37.69281342,-122.1011197
SEND/EXHIBIT/ETC HARMFUL MATTER TO MINOR:INTENT:SEDUCE,Friday,2/1/2013,16:45,37.71107649,-122.1221623
BEYOND PARENTAL CONTROL/ETC,Friday,2/1/2013,16:45,37.70320115,-122.121231
ANNOYING TELEPHONE CALL:OBSCENE/THREATENING,Friday,2/1/2013,16:45,37.69691408,-122.0999308
INCIDENT REPORT,Friday,2/1/2013,15:00,37.7098909,-122.1229672
72 HOUR MENTAL HEALTH,Friday,2/1/2013,16:35,37.71522167,-122.1216992
INCIDENT REPORT,Friday,2/1/2013,17:15,37.71522167,-122.1216992
INCIDENT REPORT,Friday,2/1/2013,16:49,37.7098909,-122.1229672
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Friday,2/1/2013,16:49,37.6973694,-122.1138123
INCIDENT REPORT,Friday,2/1/2013,17:35,37.69691408,-122.0999308
DEATH UNATTENDED / ATTENDED,Friday,2/1/2013,16:14,37.69547858,-122.1066976
BURGLARY - VEHICLE,Friday,2/1/2013,15:10,37.69599361,-122.118925
GRAND THEFT - ALL OTHER,Friday,2/1/2013,17:30,37.68307645,-122.1258669
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Friday,2/1/2013,22:00,37.68025774,-122.1272922
72 HOUR MENTAL HEALTH,Friday,2/1/2013,16:35,37.68087427,-122.1379555
72 HOUR MENTAL HEALTH,Friday,2/1/2013,16:35,37.68570145,-122.1108043
RAPE BY FORCE/FEAR/ETC,Saturday,2/2/2013,18:00,37.69814826,-122.0872618
FORCE OR ADW NOT FIREARM:GBI LIKELY,Saturday,2/2/2013,8:15,37.69560054,-122.0871364
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Saturday,2/2/2013,16:30,37.69560054,-122.0871364
BURGLARY - VEHICLE,Saturday,2/2/2013,0:01,37.71385857,-122.1000097
VEHICLE TAMPERING - THEFT VEH PARTS,Saturday,2/2/2013,16:30,37.71564852,-122.0337697
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Saturday,2/2/2013,17:49,37.69461768,-122.0611913
FORGE/ETC PRESCRIPTION,Saturday,2/2/2013,18:00,37.69723023,-122.0869938
VANDALISM LESS THAN $400,Saturday,2/2/2013,18:15,37.68849117,-122.0955591
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Saturday,2/2/2013,18:20,37.68849117,-122.0955591
72 HOUR MENTAL HEALTH,Saturday,2/2/2013,17:00,37.69868006,-122.0834342
REPORT NUMBER WAS CANCELLED,Saturday,2/2/2013,18:00,37.71533105,-122.1052363
INCIDENT REPORT,Saturday,2/2/2013,18:42,37.71241345,-122.0993998
72 HOUR MENTAL HEALTH,Saturday,2/2/2013,18:42,37.69814095,-122.0872598
WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,Saturday,2/2/2013,11:33,37.66503383,-122.1200379
FORCE OR ADW NOT FIREARM:GBI LIKELY,Saturday,2/2/2013,19:08,37.6907109,-122.1035572
WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,Saturday,2/2/2013,19:08,37.6751259,-122.1010746
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Saturday,2/2/2013,19:08,37.6907109,-122.1035572
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Saturday,2/2/2013,19:06,37.6751259,-122.1010746
DUI ALCOHOL/DRUGS,Saturday,2/2/2013,19:06,37.66503383,-122.1200379
BEYOND PARENTAL CONTROL/ETC,Saturday,2/2/2013,19:06,37.68069629,-122.1093839
TOW VEH AFTER NOTICE TO APPEAR,Saturday,2/2/2013,18:45,37.68388749,-122.0904729
FALSE IDENTIFICATION TO SPECIFIC PEACE OFFICER,Saturday,2/2/2013,18:45,37.71339369,-121.701597
DRIVER UNLICENSED,Saturday,2/2/2013,18:45,37.71339369,-121.701597
ROBBERY,Saturday,2/2/2013,13:00,37.69894967,-122.1065414
EXHIBIT FIREARM,Saturday,2/2/2013,16:38,37.6929347,-122.1109723
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Saturday,2/2/2013,16:38,37.70431826,-122.1103638
"TO CREATE, DISTRIBUTE, OR DISPENSE, OR POSSESS WITH INTENT",Saturday,2/2/2013,16:38,37.7015445,-122.1231374
ATTEMPTED ROBBERY,Saturday,2/2/2013,11:00,37.6929347,-122.1109723
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Saturday,2/2/2013,11:00,37.69767139,-122.1134437
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Saturday,2/2/2013,18:42,37.70055365,-122.1080342
DISORDERLY CONDUCT:ALCOHOL,Saturday,2/2/2013,19:20,37.70188135,-122.1299668
ARREST WARRANT - MISD,Saturday,2/2/2013,8:00,37.69894967,-122.1065414
