Date,PdDistrict,X,Y
1/26/13,TARAVAL,-122.4518932,37.7169767
1/26/13,TARAVAL,-122.4518932,37.7169767
1/26/13,TARAVAL,-122.4518932,37.7169767
1/26/13,TENDERLOIN,-122.4096862,37.78620421
1/27/13,SOUTHERN,-122.3957989,37.79111857
1/27/13,SOUTHERN,-122.4047419,37.77796147
1/27/13,CENTRAL,-122.4133581,37.78766372
1/27/13,MISSION,-122.4147026,37.76046018
1/27/13,INGLESIDE,-122.4386994,37.73725105
1/27/13,MISSION,-122.4170284,37.76036569
1/27/13,MISSION,-122.4170284,37.76036569
1/26/13,NORTHERN,-122.4453775,37.80470533
1/26/13,NORTHERN,-122.4453775,37.80470533
1/27/13,SOUTHERN,-122.4085393,37.77586455
1/27/13,BAYVIEW,-122.3912838,37.73688277
1/27/13,BAYVIEW,-122.3912838,37.73688277
1/27/13,MISSION,-122.4174972,37.76483652
1/27/13,INGLESIDE,-122.4493249,37.71384084
1/27/13,NORTHERN,-122.4228864,37.77641667
1/27/13,RICHMOND,-122.4567323,37.78691704
1/27/13,RICHMOND,-122.4567323,37.78691704
1/27/13,MISSION,-122.4198888,37.76936604
1/26/13,PARK,-122.464028,37.76146213
1/26/13,MISSION,-122.4232567,37.75596803
1/27/13,MISSION,-122.4260405,37.7606092
1/27/13,TENDERLOIN,-122.4137944,37.78477213
1/26/13,INGLESIDE,-122.4231172,37.74084411
1/26/13,TARAVAL,-122.4549476,37.71590214
1/26/13,TARAVAL,-122.4549476,37.71590214
1/27/13,MISSION,-122.4355974,37.76259332
1/27/13,MISSION,-122.4361283,37.76078849
1/27/13,INGLESIDE,-122.4349868,37.73232877
1/27/13,SOUTHERN,-122.3933577,37.79294021
1/27/13,SOUTHERN,-122.3933577,37.79294021
1/27/13,SOUTHERN,-122.4016446,37.78415092
1/26/13,SOUTHERN,-122.4143706,37.77404184
1/27/13,BAYVIEW,-122.3938691,37.72621567
1/26/13,BAYVIEW,-122.4003141,37.7449817
1/26/13,SOUTHERN,-122.4175656,37.77389214
1/27/13,BAYVIEW,-122.3906976,37.73479699
1/27/13,BAYVIEW,-122.3906976,37.73479699
1/27/13,RICHMOND,-122.4761691,37.78047453
1/27/13,SOUTHERN,-122.4036368,37.7751606
1/27/13,NORTHERN,-122.4199588,37.78487405
1/23/13,NORTHERN,-122.4309229,37.77303474
1/26/13,NORTHERN,-122.4194892,37.78452902
1/27/13,MISSION,-122.4105052,37.76298159
1/27/13,PARK,-122.4548776,37.768147
1/27/13,TENDERLOIN,-122.4151834,37.78452872
1/27/13,TENDERLOIN,-122.4151834,37.78452872
1/6/13,RICHMOND,-122.4963243,37.77876026
1/6/13,RICHMOND,-122.4963243,37.77876026
1/27/13,SOUTHERN,-122.4103485,37.78223447
1/19/13,MISSION,-122.4217338,37.76329969
1/26/13,NORTHERN,-122.4246235,37.776674
1/27/13,BAYVIEW,-122.3986956,37.7547456
1/26/13,TENDERLOIN,-122.4075678,37.78650244
1/27/13,CENTRAL,-122.4177601,37.80127979
1/26/13,INGLESIDE,-122.4199424,37.74187279
1/26/13,INGLESIDE,-122.4468767,37.71597663
1/26/13,INGLESIDE,-122.4468767,37.71597663
1/26/13,TARAVAL,-122.4762032,37.73307929
1/22/13,RICHMOND,-122.5004112,37.77206178
1/27/13,INGLESIDE,-122.4348528,37.72850149
1/27/13,INGLESIDE,-122.4348528,37.72850149
1/26/13,MISSION,-122.4250748,37.76258306
1/27/13,CENTRAL,-122.4007862,37.79706248
1/27/13,CENTRAL,-122.4007862,37.79706248
1/27/13,INGLESIDE,-122.4219709,37.74237522
1/26/13,RICHMOND,-122.4680223,37.77330394
1/27/13,BAYVIEW,-122.3988031,37.75583989
1/26/13,INGLESIDE,-122.409923,37.74137193
1/27/13,SOUTHERN,-122.4066595,37.7850491
1/26/13,TENDERLOIN,-122.4162938,37.77749368
1/27/13,TARAVAL,-122.4636912,37.71426562
1/27/13,MISSION,-122.4259722,37.76077267
1/27/13,SOUTHERN,-122.4070368,37.78475328
1/27/13,INGLESIDE,-122.4239804,37.70966041
1/25/13,BAYVIEW,-122.3879241,37.72752061
1/27/13,BAYVIEW,-122.3962263,37.75437409
1/27/13,BAYVIEW,-122.3962263,37.75437409
1/27/13,TARAVAL,-122.4501183,37.72208248
1/27/13,NORTHERN,-122.417904,37.78516709
1/27/13,NORTHERN,-122.417904,37.78516709
1/27/13,TENDERLOIN,-122.4057954,37.78672463
1/27/13,SOUTHERN,-122.403412,37.7802354
1/27/13,SOUTHERN,-122.403412,37.7802354
1/27/13,SOUTHERN,-122.403412,37.7802354
1/24/13,NORTHERN,-122.4330299,37.7765502
1/27/13,TARAVAL,-122.4983419,37.7601745
1/20/13,INGLESIDE,-122.4231494,37.74555619
1/26/13,RICHMOND,-122.4993451,37.77222001
1/26/13,RICHMOND,-122.4993451,37.77222001
1/27/13,TENDERLOIN,-122.4116607,37.78504185
1/27/13,INGLESIDE,-122.4198027,37.7108319
1/25/13,INGLESIDE,-122.4222634,37.74730779
1/27/13,TENDERLOIN,-122.4116607,37.78504185
1/27/13,MISSION,-122.4198173,37.766141
1/27/13,MISSION,-122.4198173,37.766141
1/26/13,MISSION,-122.4184482,37.75223917
1/26/13,CENTRAL,-122.4167904,37.78819802
1/8/13,BAYVIEW,-122.3897924,37.73253304
1/27/13,TARAVAL,-122.4770448,37.72084458
1/27/13,CENTRAL,-122.4098986,37.80611311
1/27/13,PARK,-122.4420243,37.77066755
1/27/13,PARK,-122.4420243,37.77066755
1/27/13,TARAVAL,-122.4661857,37.76424446
1/27/13,TARAVAL,-122.457087,37.71014239
1/27/13,TARAVAL,-122.457087,37.71014239
1/18/13,TARAVAL,-122.4928501,37.75728344
1/27/13,MISSION,-122.4066566,37.75682561
1/27/13,TENDERLOIN,-122.4146683,37.78172677
1/26/13,CENTRAL,-122.40713,37.78746521
1/26/13,BAYVIEW,-122.3912326,37.73680835
1/27/13,SOUTHERN,-122.4131696,37.77503479
1/27/13,CENTRAL,-122.4096356,37.79850446
1/14/13,TARAVAL,-122.4522566,37.72082154
1/14/13,TARAVAL,-122.4522566,37.72082154
1/27/13,MISSION,-122.4268931,37.76916184
1/27/13,MISSION,-122.4268931,37.76916184
1/27/13,RICHMOND,-122.4658382,37.77249655
1/27/13,RICHMOND,-122.4658382,37.77249655
1/25/13,CENTRAL,-122.4056619,37.79022062
1/27/13,NORTHERN,-122.4426497,37.79899925
1/27/13,TENDERLOIN,-122.4059118,37.78664219
1/27/13,TENDERLOIN,-122.4059118,37.78664219
1/27/13,TENDERLOIN,-122.4059118,37.78664219
1/27/13,CENTRAL,-122.4154355,37.80634189
1/27/13,CENTRAL,-122.4154355,37.80634189
1/27/13,CENTRAL,-122.4154355,37.80634189
1/26/13,INGLESIDE,-122.4194854,37.72904641
1/26/13,INGLESIDE,-122.4194854,37.72904641
1/27/13,PARK,-122.4473459,37.77190599
1/27/13,BAYVIEW,-122.3980748,37.73003883
1/27/13,NORTHERN,-122.4230483,37.78535599
1/18/13,MISSION,-122.4197382,37.7589779
1/27/13,PARK,-122.4422194,37.76258894
1/22/13,SOUTHERN,-122.4132111,37.77988493
1/27/13,TARAVAL,-122.4920524,37.75986369
1/27/13,BAYVIEW,-122.3824266,37.73814152
1/27/13,BAYVIEW,-122.3824266,37.73814152
1/27/13,INGLESIDE,-122.4119857,37.73453794
1/27/13,INGLESIDE,-122.4119857,37.73453794
1/27/13,INGLESIDE,-122.4119857,37.73453794
1/26/13,NORTHERN,-122.4439384,37.79886989
1/17/13,CENTRAL,-122.4012098,37.79366285
1/27/13,TENDERLOIN,-122.4128884,37.78516832
1/27/13,MISSION,-122.4196718,37.76505012
1/27/13,SOUTHERN,-122.422432,37.7717119
1/27/13,BAYVIEW,-122.3879212,37.76437903
1/27/13,INGLESIDE,-122.4282542,37.72151071
1/27/13,SOUTHERN,-122.3939393,37.79507169
1/27/13,SOUTHERN,-122.3939393,37.79507169
1/27/13,RICHMOND,-122.4620039,37.77918383
1/5/13,SOUTHERN,-122.4102935,37.78223059
1/27/13,CENTRAL,-122.408623,37.79762656
1/27/13,CENTRAL,-122.4174486,37.80801225
1/27/13,CENTRAL,-122.4174486,37.80801225
1/27/13,CENTRAL,-122.4051364,37.79802726
1/27/13,CENTRAL,-122.4051364,37.79802726
1/27/13,SOUTHERN,-122.4077167,37.78083984
1/27/13,SOUTHERN,-122.4077167,37.78083984
1/27/13,SOUTHERN,-122.4093235,37.7829488
1/27/13,SOUTHERN,-122.4192793,37.77517664
1/27/13,SOUTHERN,-122.403743,37.7752317
1/27/13,BAYVIEW,-122.4069108,37.73796662
1/27/13,PARK,-122.4629429,37.76055768
1/27/13,SOUTHERN,-122.391913,37.77465711
1/27/13,MISSION,-122.4062317,37.75136972
1/27/13,TENDERLOIN,-122.4162195,37.78495287
1/25/13,BAYVIEW,-122.4013659,37.75201881
1/27/13,SOUTHERN,-122.403743,37.7752317
1/27/13,SOUTHERN,-122.403743,37.7752317
1/26/13,INGLESIDE,-122.4138388,37.7418314
1/17/13,PARK,-122.4405466,37.7717789
1/17/13,PARK,-122.4405466,37.7717789
1/27/13,TENDERLOIN,-122.4138696,37.78186219
1/24/13,SOUTHERN,-122.4218255,37.77299001
1/24/13,SOUTHERN,-122.4218255,37.77299001
1/27/13,SOUTHERN,-122.4159112,37.77527215
1/27/13,TENDERLOIN,-122.4075917,37.78441022
1/27/13,TENDERLOIN,-122.4075917,37.78441022
1/27/13,SOUTHERN,-122.4008163,37.788817
1/27/13,SOUTHERN,-122.403743,37.7752317
1/27/13,SOUTHERN,-122.403743,37.7752317
1/27/13,SOUTHERN,-122.403743,37.7752317
1/27/13,MISSION,-122.435055,37.76179908
1/20/13,MISSION,-122.4103656,37.76431132
1/27/13,TENDERLOIN,-122.4129705,37.78578838
1/27/13,TENDERLOIN,-122.4129705,37.78578838
1/27/13,TENDERLOIN,-122.4129705,37.78578838
1/25/13,INGLESIDE,-122.4051924,37.71637083
1/27/13,TARAVAL,-122.4690215,37.75431334
1/27/13,TARAVAL,-122.4690215,37.75431334
1/27/13,SOUTHERN,-122.3965559,37.78229706
1/27/13,TENDERLOIN,-122.4121995,37.78210861
1/23/13,BAYVIEW,-122.3887526,37.72712978
1/23/13,BAYVIEW,-122.3887526,37.72712978
1/23/13,BAYVIEW,-122.3887526,37.72712978
1/27/13,INGLESIDE,-122.4466072,37.72072313
1/27/13,NORTHERN,-122.4233028,37.79492022
1/27/13,BAYVIEW,-122.3792184,37.73527986
1/25/13,NORTHERN,-122.4320177,37.79657534
1/27/13,RICHMOND,-122.4823722,37.76677022
1/27/13,PARK,-122.4507099,37.76952623
1/27/13,PARK,-122.4507099,37.76952623
1/27/13,PARK,-122.4507099,37.76952623
1/26/13,SOUTHERN,-122.4104169,37.77542392
1/27/13,CENTRAL,-122.4133906,37.78712463
1/27/13,SOUTHERN,-122.403743,37.7752317
1/27/13,SOUTHERN,-122.4070368,37.78475328
1/26/13,CENTRAL,-122.4130138,37.79431956
1/26/13,BAYVIEW,-122.4032448,37.74379443
1/27/13,NORTHERN,-122.4329146,37.78435334
1/25/13,SOUTHERN,-122.4112792,37.77157858
1/27/13,MISSION,-122.4331066,37.76415896
1/27/13,INGLESIDE,-122.4141481,37.73817622
1/27/13,INGLESIDE,-122.4141481,37.73817622
1/27/13,SOUTHERN,-122.408163,37.78053454
1/27/13,TENDERLOIN,-122.4151037,37.77975306
1/27/13,TENDERLOIN,-122.4151037,37.77975306
1/27/13,SOUTHERN,-122.4093916,37.7779765
1/27/13,MISSION,-122.4140333,37.76215866
1/27/13,SOUTHERN,-122.4002716,37.78187063
1/26/13,BAYVIEW,-122.394419,37.73643254
1/26/13,BAYVIEW,-122.394419,37.73643254
1/27/13,TENDERLOIN,-122.4064571,37.78710538
1/27/13,NORTHERN,-122.4181824,37.78656623
1/27/13,NORTHERN,-122.4181824,37.78656623
1/27/13,NORTHERN,-122.4394006,37.79994641
1/27/13,TENDERLOIN,-122.4143071,37.78565587
1/27/13,CENTRAL,-122.4085974,37.78922421
1/27/13,BAYVIEW,-122.4035953,37.7276341
1/27/13,TARAVAL,-122.4673615,37.74256599
1/26/13,PARK,-122.4429082,37.75405465
1/27/13,NORTHERN,-122.417904,37.78516709
1/27/13,RICHMOND,-122.4696287,37.78076803
1/27/13,SOUTHERN,-122.3997763,37.78327507
1/27/13,SOUTHERN,-122.4078675,37.77768641
1/27/13,SOUTHERN,-122.4067145,37.78167871
1/27/13,INGLESIDE,-122.4293067,37.73074292
1/27/13,BAYVIEW,-122.3909717,37.73401522
1/27/13,TARAVAL,-122.479977,37.74285971
1/27/13,BAYVIEW,-122.3720471,37.72811619
1/27/13,INGLESIDE,-122.4114894,37.73445199
1/27/13,TARAVAL,-122.4822235,37.71624404
1/27/13,TENDERLOIN,-122.4111419,37.78507362
1/24/13,INGLESIDE,-122.4006934,37.71463064
1/27/13,SOUTHERN,-122.4103485,37.78223447
1/27/13,SOUTHERN,-122.4103485,37.78223447
1/26/13,MISSION,-122.4083441,37.75445242
1/27/13,SOUTHERN,-122.4190601,37.7752556
1/28/13,INGLESIDE,-122.4214887,37.74312201
1/27/13,BAYVIEW,-122.395632,37.75652705
1/28/13,RICHMOND,-122.4523107,37.78406215
1/28/13,MISSION,-122.4067186,37.75658277
1/28/13,TARAVAL,-122.4964525,37.7628177
1/28/13,TARAVAL,-122.4964525,37.7628177
1/28/13,TARAVAL,-122.4964525,37.7628177
1/28/13,MISSION,-122.4199834,37.76827268
1/28/13,TENDERLOIN,-122.4131745,37.78671902
1/28/13,MISSION,-122.4185967,37.7538382
1/28/13,MISSION,-122.4185967,37.7538382
1/28/13,MISSION,-122.4185967,37.7538382
1/28/13,MISSION,-122.4305741,37.76115546
1/28/13,MISSION,-122.4305741,37.76115546
1/28/13,CENTRAL,-122.4070992,37.79843438
1/28/13,CENTRAL,-122.4070992,37.79843438
1/28/13,MISSION,-122.4163669,37.76359254
1/28/13,MISSION,-122.4163669,37.76359254
1/28/13,SOUTHERN,-122.4122168,37.77656899
1/28/13,CENTRAL,-122.4070856,37.79815137
1/28/13,CENTRAL,-122.4070856,37.79815137
1/28/13,CENTRAL,-122.4070856,37.79815137
1/28/13,INGLESIDE,-122.4287861,37.72389156
1/28/13,INGLESIDE,-122.4287861,37.72389156
1/28/13,NORTHERN,-122.4185262,37.78804228
1/28/13,NORTHERN,-122.4185262,37.78804228
1/28/13,TENDERLOIN,-122.4146197,37.78558306
1/28/13,TENDERLOIN,-122.4101849,37.78312812
1/28/13,TENDERLOIN,-122.4101849,37.78312812
1/27/13,INGLESIDE,-122.4118268,37.73464008
1/26/13,INGLESIDE,-122.450882,37.70941184
1/27/13,MISSION,-122.4378229,37.76068551
1/27/13,RICHMOND,-122.4647266,37.78519685
1/28/13,NORTHERN,-122.416731,37.77960314
1/28/13,MISSION,-122.4195818,37.76367583
1/28/13,MISSION,-122.4195818,37.76367583
1/28/13,PARK,-122.4530055,37.7749711
1/27/13,RICHMOND,-122.463919,37.77654282
1/27/13,RICHMOND,-122.463919,37.77654282
1/27/13,RICHMOND,-122.463825,37.77657497
1/28/13,INGLESIDE,-122.4163298,37.70991527
1/28/13,INGLESIDE,-122.4295896,37.72231577
1/28/13,INGLESIDE,-122.4295896,37.72231577
1/27/13,NORTHERN,-122.4354886,37.7886952
1/27/13,NORTHERN,-122.4207374,37.78320626
1/27/13,NORTHERN,-122.4207374,37.78320626
1/27/13,NORTHERN,-122.4207374,37.78320626
1/26/13,BAYVIEW,-122.3980373,37.71899562
1/26/13,RICHMOND,-122.4406543,37.78888044
1/28/13,TARAVAL,-122.4859587,37.76141386
1/28/13,MISSION,-122.4217377,37.76290809
1/28/13,TENDERLOIN,-122.4113284,37.78599631
1/27/13,MISSION,-122.4147035,37.75855331
1/27/13,BAYVIEW,-122.4115063,37.7282312
1/24/13,BAYVIEW,-122.4019134,37.73571137
1/27/13,NORTHERN,-122.4328328,37.77562497
1/28/13,SOUTHERN,-122.4089536,37.78328787
1/27/13,INGLESIDE,-122.4396081,37.7378506
1/27/13,INGLESIDE,-122.4396081,37.7378506
1/27/13,NORTHERN,-122.4248321,37.7950935
1/28/13,MISSION,-122.4382805,37.74869597
1/27/13,TARAVAL,-122.4595529,37.7166322
1/22/13,SOUTHERN,-122.4064639,37.78269886
1/28/13,INGLESIDE,-122.4462451,37.7249338
1/26/13,NORTHERN,-122.4306117,37.78164416
1/27/13,NORTHERN,-122.4265219,37.7869775
1/1/13,SOUTHERN,-122.399583,37.78974409
1/25/13,NORTHERN,-122.4236053,37.79669089
1/28/13,TENDERLOIN,-122.4169986,37.78149907
1/25/13,NORTHERN,-122.4288051,37.77231497
1/25/13,NORTHERN,-122.4288051,37.77231497
1/28/13,RICHMOND,-122.4920505,37.77779615
1/28/13,INGLESIDE,-122.4338523,37.734091
1/28/13,BAYVIEW,-122.3846876,37.76075466
1/25/13,TARAVAL,-122.4813161,37.74723698
1/25/13,TARAVAL,-122.4813161,37.74723698
1/24/13,MISSION,-122.4184599,37.75227205
1/27/13,CENTRAL,-122.4139346,37.79888645
1/26/13,SOUTHERN,-122.4089017,37.78107554
1/28/13,SOUTHERN,-122.3939393,37.79507169
1/22/13,INGLESIDE,-122.4124665,37.71471517
1/28/13,SOUTHERN,-122.4015508,37.78908104
1/28/13,SOUTHERN,-122.4021122,37.78873398
1/28/13,SOUTHERN,-122.4021122,37.78873398
1/28/13,NORTHERN,-122.4329146,37.78435334
1/28/13,CENTRAL,-122.4093732,37.79661614
1/27/13,NORTHERN,-122.4326461,37.79087428
1/12/13,SOUTHERN,-122.4075459,37.78440118
1/12/13,SOUTHERN,-122.4075459,37.78440118
1/28/13,TARAVAL,-122.5003595,37.75710156
1/28/13,RICHMOND,-122.4658382,37.77249655
1/30/13,INGLESIDE,-122.4365593,37.72957335
1/28/13,INGLESIDE,-122.432669,37.7390003
1/28/13,PARK,-122.4485785,37.76979772
1/28/13,PARK,-122.4485785,37.76979772
1/28/13,PARK,-122.4485785,37.76979772
1/28/13,PARK,-122.4485785,37.76979772
1/28/13,PARK,-122.4485785,37.76979772
1/28/13,TENDERLOIN,-122.4075678,37.78650244
1/27/13,NORTHERN,-122.4238396,37.80059195
1/25/13,CENTRAL,-122.4025704,37.80032501
1/23/13,NORTHERN,-122.4186317,37.78029111
1/28/13,CENTRAL,-122.4168153,37.8055246
1/24/13,INGLESIDE,-122.4152767,37.71353766
1/28/13,PARK,-122.4507099,37.76952623
1/28/13,PARK,-122.4507099,37.76952623
1/28/13,PARK,-122.4507099,37.76952623
1/28/13,PARK,-122.4507099,37.76952623
1/28/13,PARK,-122.4507099,37.76952623
1/28/13,PARK,-122.4507099,37.76952623
1/27/13,TARAVAL,-122.4680637,37.73886049
1/26/13,SOUTHERN,-122.3929844,37.77603542
1/28/13,MISSION,-122.4209017,37.76497789
1/28/13,MISSION,-122.4209017,37.76497789
1/28/13,MISSION,-122.4209017,37.76497789
1/28/13,SOUTHERN,-122.406482,37.78273179
1/28/13,TARAVAL,-122.5020553,37.74920584
1/24/13,BAYVIEW,-122.3959009,37.75494928
1/24/13,BAYVIEW,-122.3959009,37.75494928
1/28/13,TARAVAL,-122.4907713,37.74553172
1/28/13,MISSION,-122.4035467,37.75512235
1/28/13,MISSION,-122.4035467,37.75512235
1/28/13,INGLESIDE,-122.4523019,37.72429168
1/28/13,INGLESIDE,-122.4087865,37.73970945
1/24/13,INGLESIDE,-122.4524192,37.72761068
1/22/13,NORTHERN,-122.421532,37.78663027
1/28/13,CENTRAL,-122.4196161,37.80199424
1/28/13,TENDERLOIN,-122.4114997,37.7859407
1/28/13,TARAVAL,-122.4810447,37.72073979
1/28/13,MISSION,-122.424612,37.7697646
1/28/13,TENDERLOIN,-122.4157126,37.78288082
1/28/13,TENDERLOIN,-122.4157126,37.78288082
1/28/13,SOUTHERN,-122.4049702,37.78387782
1/28/13,CENTRAL,-122.4169791,37.78912191
1/28/13,INGLESIDE,-122.4415089,37.71574814
1/28/13,SOUTHERN,-122.4037182,37.78475955
1/28/13,TARAVAL,-122.4993196,37.75881226
1/28/13,TARAVAL,-122.4993196,37.75881226
1/28/13,SOUTHERN,-122.4139824,37.77685612
1/27/13,CENTRAL,-122.4133673,37.79608283
1/27/13,NORTHERN,-122.4204844,37.78103164
1/28/13,TENDERLOIN,-122.4172057,37.7833174
1/14/13,MISSION,-122.4196718,37.76505012
1/28/13,NORTHERN,-122.4202287,37.77568879
1/28/13,SOUTHERN,-122.4151682,37.77356721
1/23/13,NORTHERN,-122.4246536,37.77368828
1/27/13,NORTHERN,-122.4186859,37.78695084
1/17/13,CENTRAL,-122.4127894,37.78769976
1/17/13,CENTRAL,-122.4127894,37.78769976
1/27/13,INGLESIDE,-122.4403164,37.72468089
1/28/13,TENDERLOIN,-122.4107688,37.78321452
1/28/13,TENDERLOIN,-122.4107688,37.78321452
1/28/13,TENDERLOIN,-122.4107688,37.78321452
1/27/13,NORTHERN,-122.4314338,37.76887937
1/28/13,SOUTHERN,-122.4061667,37.77894341
1/18/13,TENDERLOIN,-122.4107632,37.78339886
1/26/13,INGLESIDE,-122.4317255,37.72441845
1/28/13,BAYVIEW,-122.3988535,37.73664112
1/28/13,MISSION,-122.4216625,37.76300379
1/28/13,MISSION,-122.4172732,37.76339159
1/28/13,MISSION,-122.4172732,37.76339159
1/28/13,NORTHERN,-122.4232976,37.7825446
1/28/13,PARK,-122.4526228,37.7693007
1/28/13,PARK,-122.4526228,37.7693007
1/28/13,PARK,-122.4526228,37.7693007
1/28/13,PARK,-122.4526228,37.7693007
1/28/13,PARK,-122.4526228,37.7693007
1/28/13,NORTHERN,-122.4296407,37.78476407
1/28/13,RICHMOND,-122.5125388,37.77720296
1/28/13,RICHMOND,-122.5125388,37.77720296
1/28/13,INGLESIDE,-122.4006599,37.71305959
1/28/13,INGLESIDE,-122.4006599,37.71305959
1/28/13,CENTRAL,-122.4083491,37.7966805
1/18/13,TENDERLOIN,-122.4174659,37.78430212
1/28/13,MISSION,-122.4174883,37.7651818
1/24/13,NORTHERN,-122.4219824,37.78843591
1/28/13,PARK,-122.4420733,37.77161908
1/28/13,PARK,-122.4420733,37.77161908
1/28/13,MISSION,-122.4178126,37.75710058
1/28/13,TENDERLOIN,-122.4128094,37.78203189
1/28/13,TENDERLOIN,-122.4140563,37.78279311
1/28/13,TENDERLOIN,-122.4140563,37.78279311
1/28/13,TENDERLOIN,-122.4140563,37.78279311
1/28/13,NORTHERN,-122.4254838,37.78704121
1/28/13,CENTRAL,-122.414068,37.79050988
1/28/13,CENTRAL,-122.414068,37.79050988
1/27/13,TARAVAL,-122.4875491,37.75953762
1/28/13,NORTHERN,-122.4241231,37.8033394
1/28/13,SOUTHERN,-122.4080974,37.78052999
1/28/13,SOUTHERN,-122.4080974,37.78052999
1/28/13,SOUTHERN,-122.4080974,37.78052999
1/28/13,TARAVAL,-122.4729864,37.71504986
1/28/13,TENDERLOIN,-122.416153,37.78462342
1/28/13,TENDERLOIN,-122.416153,37.78462342
1/28/13,BAYVIEW,-122.3939805,37.74847886
1/28/13,NORTHERN,-122.4183796,37.7832363
1/28/13,NORTHERN,-122.4183796,37.7832363
1/28/13,SOUTHERN,-122.4149656,37.77981712
1/28/13,SOUTHERN,-122.4149656,37.77981712
1/28/13,SOUTHERN,-122.4149656,37.77981712
1/28/13,BAYVIEW,-122.402667,37.76541306
1/28/13,SOUTHERN,-122.409388,37.77879814
1/28/13,MISSION,-122.4066566,37.75682561
1/28/13,SOUTHERN,-122.4088916,37.78078069
1/24/13,SOUTHERN,-122.403743,37.7752317
1/28/13,TENDERLOIN,-122.4126013,37.78389764
1/28/13,TENDERLOIN,-122.4155082,37.78165428
1/28/13,TENDERLOIN,-122.4155082,37.78165428
1/28/13,TENDERLOIN,-122.4155082,37.78165428
1/28/13,BAYVIEW,-122.4032011,37.73371904
1/9/13,SOUTHERN,-122.403743,37.7752317
1/25/13,NORTHERN,-122.4210543,37.77569388
1/27/13,SOUTHERN,-122.4016581,37.77181658
1/28/13,PARK,-122.4475492,37.7756286
1/28/13,SOUTHERN,-122.4078441,37.77674622
1/28/13,BAYVIEW,-122.3768501,37.74019357
1/28/13,TENDERLOIN,-122.4140563,37.78279311
1/28/13,TARAVAL,-122.5033277,37.75463886
1/28/13,MISSION,-122.4294032,37.76709906
1/25/13,SOUTHERN,-122.41498,37.77448262
1/25/13,SOUTHERN,-122.41498,37.77448262
1/28/13,TENDERLOIN,-122.4097172,37.78329054
1/28/13,TENDERLOIN,-122.4097172,37.78329054
1/27/13,NORTHERN,-122.4207374,37.78320626
1/28/13,SOUTHERN,-122.403743,37.7752317
1/28/13,SOUTHERN,-122.403743,37.7752317
1/28/13,SOUTHERN,-122.403743,37.7752317
1/28/13,CENTRAL,-122.4054311,37.79742687
1/26/13,TARAVAL,-122.4649262,37.75895991
1/28/13,SOUTHERN,-122.4085345,37.77129067
1/26/13,TENDERLOIN,-122.4082085,37.78654822
1/2/13,SOUTHERN,-122.4036752,37.77517751
1/28/13,INGLESIDE,-122.4106095,37.73964081
1/28/13,SOUTHERN,-122.4064701,37.78519766
1/28/13,SOUTHERN,-122.4070368,37.78475328
1/28/13,TENDERLOIN,-122.4075678,37.78650244
1/28/13,TENDERLOIN,-122.4075678,37.78650244
1/28/13,TENDERLOIN,-122.4075678,37.78650244
1/28/13,TENDERLOIN,-122.4141207,37.78473096
1/28/13,NORTHERN,-122.4300476,37.77884879
1/28/13,SOUTHERN,-122.4131609,37.77745666
1/28/13,MISSION,-122.4117471,37.75103503
1/28/13,MISSION,-122.4117471,37.75103503
1/28/13,MISSION,-122.4117471,37.75103503
1/28/13,CENTRAL,-122.4180908,37.78610075
1/28/13,BAYVIEW,-122.3825342,37.72841851
1/28/13,MISSION,-122.4361153,37.76082284
1/28/13,NORTHERN,-122.4201111,37.77916641
1/28/13,RICHMOND,-122.4885846,37.78852426
1/28/13,BAYVIEW,-122.3926687,37.7666927
1/28/13,BAYVIEW,-122.4031046,37.72643338
1/28/13,NORTHERN,-122.429556,37.77604399
1/28/13,INGLESIDE,-122.4281766,37.7164154
1/28/13,CENTRAL,-122.4002124,37.80061982
1/28/13,BAYVIEW,-122.406851,37.72743629
1/28/13,SOUTHERN,-122.4075266,37.78007707
1/28/13,BAYVIEW,-122.3960102,37.74726229
1/28/13,BAYVIEW,-122.3960102,37.74726229
1/28/13,BAYVIEW,-122.3960102,37.74726229
1/28/13,INGLESIDE,-122.4306092,37.73439192
1/26/13,SOUTHERN,-122.3973888,37.78255435
1/26/13,SOUTHERN,-122.3973888,37.78255435
1/26/13,MISSION,-122.4241043,37.76478282
1/28/13,SOUTHERN,-122.4038902,37.78462377
1/28/13,TENDERLOIN,-122.4140563,37.78279311
1/28/13,NORTHERN,-122.4287741,37.78758458
1/28/13,INGLESIDE,-122.422784,37.73824796
1/28/13,MISSION,-122.4208866,37.74806619
1/28/13,MISSION,-122.4208866,37.74806619
1/28/13,CENTRAL,-122.4179944,37.78607907
1/28/13,CENTRAL,-122.4179944,37.78607907
1/28/13,BAYVIEW,-122.413263,37.73199719
1/28/13,MISSION,-122.4190715,37.75926181
1/28/13,BAYVIEW,-122.394419,37.73643254
1/28/13,BAYVIEW,-122.394419,37.73643254
1/28/13,SOUTHERN,-122.4066595,37.7850491
1/28/13,SOUTHERN,-122.4066595,37.7850491
1/28/13,INGLESIDE,-122.4397905,37.71814816
1/28/13,RICHMOND,-122.4512435,37.78200058
1/28/13,SOUTHERN,-122.4078675,37.77768641
1/28/13,SOUTHERN,-122.4078675,37.77768641
1/28/13,MISSION,-122.4168344,37.76370999
1/28/13,TENDERLOIN,-122.4093131,37.78434785
1/28/13,TENDERLOIN,-122.4127841,37.78486569
